Word,Article,Plural,WordType,English,Bangla,Partizip_II,Auxiliary,Example_Sentence,Synonyms,Antonyms
eher,,,adv,earlier / rather / sooner,বরং / আগে / শীঘ্র,,,"Michael sieht gerne Serien, ich mag eher Krimis.",,
ehrlich,,,adj,honest / honestly,সৎ / সততার সাথে,,,Sie ist ein ehrlicher Mensch.,,
eigen-,,,adj,own,নিজস্ব / নিজের,,,Fast jedes Kind hat ein eigenes Zimmer.,,
eigentlich,,,adv,actually / really,আসলে / প্রকৃতপক্ষে,,,"Wir wollten eigentlich Freunde besuchen, aber dann sind wir doch zu Hause geblieben.",,
Eile,die,,noun,hurry / haste,তাড়াতাড়ি / ত্বরা,,,Ich bin sehr in Eile.,,
eilen,,,verb,to hurry / rush,তাড়াতাড়ি করা,geeilt,hat/ist,Es eilt sehr. Bitte machen Sie schnell.,,
eilig,,,adj,hurried / in a hurry,তাড়াহুড়ো / ব্যস্ত,,,Hast du es eilig?,,
ein bisschen,,,quantifier,a little / a bit,একটু / সামান্য,,,Möchten Sie noch ein bisschen Reis?,,
ein-,,,numeral,one / a / an,এক / একটি,,,Ich nehme ein Bier. Willst du auch eins?,,
Einbahnstraße,die,-n,noun,one-way street,একমুখী রাস্তা,,,Die Goethestraße ist jetzt eine Einbahnstraße.,,
einbrechen,,,verb,to break in / burgle,সিঁধ কাটা / চুরি করা,eingebrochen,ist,Jemand ist in unsere Wohnung eingebrochen.,,
Einbrecher,der,-,noun,burglar (male),চোর / সিঁধেল চোর (পুরুষ),,,Die Einbrecher haben nichts gestohlen.,,
Einbrecherin,die,-nen,noun,burglar (female),চোর / সিঁধেল চোর (মহিলা),,,Die Einbrecherin wurde von der Polizei gefasst.,,
Einbruch,der,¨-e,noun,break-in / burglary,সিঁধেল চুরি / ডাকাতি,,,In der Urlaubszeit gibt es viele Wohnungseinbrüche.,,
eindeutig,,,adj,clear / unambiguous,সুস্পষ্ট / দ্ব্যর্থহীন,,,Das Ergebnis ist eindeutig. Du hast gewonnen.,,
Eindruck,der,¨-e,noun,impression,প্রভাব / ছাপ,,,"Ich glaube, ich habe bei dem Vorstellungsgespräch einen guten Eindruck gemacht.",,
einerseits,,,adv,on the one hand,একদিকে / একপক্ষে,,,"Einerseits möchte ich die Reise gern machen, andererseits ist sie zu teuer.",,
einfach,,,adj,simple / easy / just,সহজ / সরল / শুধু,,,"Hin und zurück? – Nein, bitte nur einfach.",,
Einfahrt,die,-en,noun,driveway / entrance,প্রবেশ পথ / ড্রাইভওয়ে,,,Da parkt wieder jemand vor unserer Einfahrt.,,
Einfall,der,¨-e,noun,idea / sudden thought,আইডিয়া / হঠাৎ চিন্তা,,,Frag einfach meine Freundin. Sie hat immer gute Einfälle.,,
einfallen,,,verb,to occur / come to mind,মনে পড়া / হঠাৎ মনে আসা,eingefallen,ist,"Mir ist wieder eingefallen, wie das Buch heißt.",,
Einfluss,der,¨-e,noun,influence,প্রভাব,,,Das Wetter hat Einfluss auf die Gesundheit der Menschen.,,
einfügen,,,verb,to insert / paste,সন্নিবেশ করা / পেস্ট করা,eingefügt,hat,"Markieren Sie zuerst die Zeilen, dann „kopieren"" drücken und dann einfügen.",,
einführen,,,verb,to introduce / import,প্রবর্তন করা / আমদানি করা,eingeführt,hat,Dürfen wir diese Ware ins Land einführen?,,
Einführung,die,-en,noun,introduction,ভূমিকা / প্রবর্তন,,,Leider habe ich die Einführung des Kurses verpasst.,,
Eingang,der,¨-e,noun,entrance,প্রবেশদ্বার,,,Das Gebäude hat zwei Eingänge.,,
einheitlich,,,adj,uniform / standardized,অভিন্ন / একই ধরনের,,,Die Schüler dieser Schule tragen einheitliche Kleidung.,,
einig-,,,pronoun,some / a few / agreed,কিছু / কয়েকটি / একমত,,,In diesem Bericht sind einige Fehler.,,
Einkauf,der,¨-e,noun,purchase / shopping,কেনাকাটা / ক্রয়,,,Achten Sie beim Einkauf auf Sonderangebote.,,
einkaufen,,,verb,to shop / go shopping,কেনাকাটা করা,eingekauft,hat,Wir gehen einmal pro Woche einkaufen.,,
Einkommen,das,-,noun,income,আয় / ইনকাম,,,Bei einem höheren Einkommen muss man mehr Steuern zahlen.,,
einladen,,,verb,to invite,আমন্ত্রণ জানানো / দাওয়াত দেওয়া,eingeladen,hat,Darf ich Sie zum Essen einladen?,,
Einladung,die,-en,noun,invitation,আমন্ত্রণ / দাওয়াত,,,Danke für die Einladung.,,
einmal,,,adv,once / one time / sometime,একবার / কখনো,,,Ich habe diese Oper leider nur einmal gesehen.,,
Einnahme,die,-n,noun,revenue / income,রাজস্ব / আয়,,,Unsere Einnahmen waren in diesem Monat höher als im letzten.,,
einnehmen,,,verb,to take (medicine) / earn,গ্রহণ করা (ঔষধ) / আয় করা,eingenommen,hat,Wie muss ich die Tropfen einnehmen?,,
einpacken,,,verb,to pack / wrap up,প্যাক করা / মোড়ানো,eingepackt,hat,Hast du Handtücher eingepackt?,,
einrichten,,,verb,to furnish / set up / arrange,সাজানো / স্থাপন করা / ব্যবস্থা করা,eingerichtet,hat,Ich habe meine Wohnung selbst eingerichtet.,,
Einrichtung,die,-en,noun,furnishings / facility,আসবাবপত্র / প্রতিষ্ঠান,,,"Deine Wohnung ist sehr gemütlich, die Einrichtung gefällt mir sehr gut.",,
einsam,,,adj,lonely / solitary,একাকী / নিঃসঙ্গ,,,Ohne meine Familie fühle ich mich ein bisschen einsam.,,
einschalten,,,verb,to switch on / turn on,চালু করা / অন করা,eingeschaltet,hat,Können Sie bitte die Heizung einschalten?,,
einschließlich,,,preposition,including / inclusive,সহ / সমেত,,,Alles zusammen kostet 200 Euro einschließlich Fahrtkosten.,,
Einschreiben,das,-,noun,registered mail,রেজিস্টার্ড ডাক,,,Ich habe den Brief als Einschreiben geschickt.,,
einsetzen,,,verb,to insert / appoint / employ / advocate,নিয়োগ করা / ব্যবহার করা / সমর্থন করা,eingesetzt,hat,"Peter hat sich dafür eingesetzt, dass ich den Job bekomme.",,
einsteigen,,,verb,to get in / board,উঠা / চড়া (গাড়িতে),eingestiegen,ist,Ab 20 Uhr vorne beim Fahrer einsteigen.,,
einstellen,,,verb,to hire / adjust / set,নিয়োগ করা / সমন্বয় করা,eingestellt,hat,Die Firma wird in diesem Jahr drei neue Leute einstellen.,,
eintragen,,,verb,to enter / register / fill in,লিখে রাখা / নিবন্ধন করা,eingetragen,hat,Tragen Sie sich bitte in die Liste ein.,,
eintreten,,,verb,to enter / join,প্রবেশ করা / যোগদান করা,eingetreten,ist,Letztes Jahr bin ich in einen Sportverein eingetreten.,,
Eintritt,der,,noun,admission / entry fee,প্রবেশ মূল্য,,,Kinder über 10 Jahre zahlen den vollen Eintritt.,,
einverstanden,,,adj,agreed / okay,একমত / সম্মত,,,"Als Termin schlage ich den 3. Mai vor. – Gut, einverstanden!",,
Einwohner,der,-,noun,inhabitant (male),বাসিন্দা (পুরুষ),,,Berlin hat über drei Millionen Einwohner.,,
Einwohnerin,die,-nen,noun,inhabitant (female),বাসিন্দা (মহিলা),,,Berlin hat über drei Millionen Einwohner und Einwohnerinnen.,,
einzahlen,,,verb,to deposit (money),জমা করা (টাকা),eingezahlt,hat,Ich habe gestern Geld auf mein Bankkonto eingezahlt.,,
Einzahlung,die,-en,noun,deposit / payment,জমা / পরিশোধ,,,Sie sollten die Einzahlung pünktlich machen.,,
Einzel-,,,prefix,single / individual,একক / এক-,,,"Einzelkind, Einzelzimmer",,
Einzelheit,die,-en,noun,detail,বিস্তারিত / খুঁটিনাটি,,,Du musst mir das in allen Einzelheiten erzählen.,,
einzeln,,,adj,single / individual / one by one,একক / আলাদা / একে একে,,,"Dieses Mineralwasser gibt es nur als Sechserpack, nicht einzeln.",,
einziehen,,,verb,to move in / collect,স্থানান্তরিত হওয়া / সংগ্রহ করা,eingezogen,ist,Die Wohnung ist fertig. Wir können nächste Woche einziehen.,,
einzig-,,,adj,only / sole / unique,একমাত্র / অনন্য,,,Wir waren die einzigen Gäste.,,
Eis,das,,noun,ice / ice cream,বরফ / আইসক্রিম,,,Im Winter gibt es Eis und Schnee.,,
Eisenbahn,die,-en,noun,railway / train,রেলপথ / ট্রেন,,,Die Kinder wünschen sich eine elektrische Eisenbahn.,,
elegant,,,adj,elegant,অভিজাত / মার্জিত,,,Ich finde dein Kleid sehr elegant.,,
elektrisch,,,adj,electric / electrical,বৈদ্যুতিক / ইলেকট্রিক,,,"Wir kochen nicht mit Gas, sondern elektrisch.",,
Elektro-,,,prefix,electro- / electric,ইলেকট্রো- / বৈদ্যুতিক,,,"Elektrogeschäft, Elektroingenieur, Elektroherd",,
elektronisch,,,adj,electronic,ইলেকট্রনিক,,,Wir sollten die Daten elektronisch bearbeiten.,,
Eltern,,,noun,parents (pl.),মা-বাবা,,,Ich wohne noch bei meinen Eltern.,,
Empfang,der,¨-e,noun,reception / receipt,অভ্যর্থনা / প্রাপ্তি,,,Bitte den Empfang bestätigen!,,
empfangen,,,verb,to receive,গ্রহণ করা / পাওয়া,empfangen,hat,Wir können mit unserem Fernseher über 30 Programme empfangen.,,
empfehlen,,,verb,to recommend,সুপারিশ করা,empfohlen,hat,Was können Sie mir denn empfehlen?,,
Empfehlung,die,-en,noun,recommendation,সুপারিশ,,,Ich rufe auf Empfehlung von Herrn Weber an.,,
Empfänger,der,-,noun,recipient / receiver,প্রাপক / গ্রাহক,,,Es fehlt die genaue Adresse des Empfängers.,,
Ende,das,,noun,end,শেষ / সমাপ্তি,,,Ich wohne am Ende der Straße.,,
enden,,,verb,to end / finish,শেষ হওয়া / সমাপ্ত হওয়া,geendet,hat,Die Straße endet hier.,,
endgültig,,,adj,final / definitive,চূড়ান্ত,,,Damit ist das Problem endgültig gelöst.,,
endlich,,,adv,finally / at last,অবশেষে / শেষ পর্যন্ত,,,Endlich haben wir eine schöne Wohnung gefunden.,,
Energie,die,-n,noun,energy,শক্তি / এনার্জি,,,Wir müssen Energie sparen.,,
eng,,,adj,narrow / tight / close,সংকীর্ণ / ঘনিষ্ঠ / আঁট,,,Die Jacke ist mir zu eng.,,
Enkel,der,-,noun,grandson (male),নাতি (পুরুষ),,,Alle meine Enkel gehen schon zur Schule.,,
Enkelin,die,-nen,noun,granddaughter (female),নাতনি (মহিলা),,,Meine Enkelin geht auch schon zur Schule.,,
entdecken,,,verb,to discover,আবিষ্কার করা,entdeckt,hat,Ich habe in deinem Brief noch ein paar Fehler entdeckt.,,
entfernen,,,verb,to remove / delete,অপসারণ করা / দূর করা,entfernt,hat,Der Müll muss dringend entfernt werden.,,
Entfernung,die,-en,noun,distance / removal,দূরত্ব / অপসারণ,,,Aus dieser Entfernung ist das nicht zu erkennen.,,
entgegenkommen,,,verb,to come towards / accommodate,সামনে আসা / ছাড় দেওয়া,entgegengekommen,ist,Auf dem Weg nach Hause ist mir mein Nachbar entgegengekommen.,,
enthalten,,,verb,to contain,ধারণ করা / থাকা,enthalten,hat,Diese Schokolade enthält nur sehr wenig Zucker.,,
entlang,,,preposition,along,বরাবর / ধরে,,,Gehen Sie diese Straße entlang. Dann kommen Sie direkt zum Bahnhof.,,
entlassen,,,verb,to dismiss / discharge / fire,বরখাস্ত করা / ছেড়ে দেওয়া,entlassen,hat,Die Firma hat viele Mitarbeiter entlassen.,,
Entlassung,die,-en,noun,dismissal / discharge,বরখাস্ত / মুক্তি,,,Seine Entlassung aus der Firma kam überraschend.,,
entscheiden,,,verb,to decide,সিদ্ধান্ত নেওয়া / স্থির করা,entschieden,hat,"Das kann ich nicht allein entscheiden, da muss ich erst fragen.",,
Entscheidung,die,-en,noun,decision,সিদ্ধান্ত,,,Diese wichtige Entscheidung möchte ich zuerst mit meinem Mann besprechen.,,
entschlossen,,,adj,determined / resolute,দৃঢ়প্রতিজ্ঞ / সংকল্পবদ্ধ,,,"Ich bin fest entschlossen, diese Ausbildung fertigzumachen.",,
entschuldigen,,,verb,to excuse / apologize,ক্ষমা করা / মাফ চাওয়া,entschuldigt,hat,"Entschuldigen Sie bitte, dass ich Sie störe.",,
Entschuldigung,die,-en,noun,apology / excuse me,ক্ষমা / দুঃখিত,,,"Oh, Entschuldigung! – Macht nichts. Kein Problem.",,
entsorgen,,,verb,to dispose of,নিষ্পত্তি করা / ফেলা,entsorgt,hat,Wie kann ich meine alte Kaffeemaschine entsorgen?,,
entspannend,,,adj,relaxing,আরামদায়ক / শিথিলকর,,,Der Urlaub war sehr entspannend.,,
entstehen,,,verb,to arise / originate / be created,সৃষ্টি হওয়া / উৎপন্ন হওয়া,entstanden,ist,Hier entsteht ein neues Einkaufszentrum.,,
enttäuschen,,,verb,to disappoint,হতাশ করা / নিরাশ করা,enttäuscht,hat,Leider hat mich sein Verhalten enttäuscht.,,
Enttäuschung,die,-en,noun,disappointment,হতাশা / নিরাশা,,,Das Endspiel war eine große Enttäuschung.,,
entweder ... oder,,,conjunction,either ... or,হয় ... অথবা,,,"Nur einer kann gewinnen, entweder du oder ich.",,
entwickeln,,,verb,to develop,উন্নয়ন করা / বিকাশ করা,entwickelt,hat,Die Firma hat ein neues Produkt entwickelt.,,
Entwicklung,die,-en,noun,development,উন্নয়ন / বিকাশ,,,Genug Schlaf ist wichtig für die Entwicklung Ihres Kindes.,,
Erdapfel,der,¨-,noun,potato (Austria),আলু (অস্ট্রিয়া),,,Kann ich bitte noch Erdäpfel bekommen?,"A: Erdapfel, D: Kartoffel",
Erde,die,,noun,earth / ground / soil,পৃথিবী / মাটি,,,Die Pflanzen brauchen neue Erde.,,
Erdgeschoss,das,-e,noun,ground floor,নিচতলা / গ্রাউন্ড ফ্লোর,,,Unsere Wohnung befindet sich im Erdgeschoss.,,
Ereignis,das,-se,noun,event / occurrence,ঘটনা / ঘটনাবলী,,,Alle Zeitungen haben über diese Ereignisse berichtet.,,
erfahren,,,verb,to learn / find out / experience,জানা / অভিজ্ঞতা অর্জন করা,erfahren,hat,Wann erfahren wir das Ergebnis der Prüfung?,,
Erfahrung,die,-en,noun,experience,অভিজ্ঞতা,,,Ich habe zehn Jahre Erfahrung in diesem Beruf.,,
erfinden,,,verb,to invent,উদ্ভাবন করা,erfunden,hat,Das Rad wurde vor ca. 6000 Jahren erfunden.,,
Erfindung,die,-en,noun,invention,উদ্ভাবন,,,Die Erfindung des Buchdrucks war sehr wichtig.,,
Erfolg,der,-e,noun,success,সাফল্য,,,Der Film war ein großer Erfolg.,,
erfolgreich,,,adj,successful,সফল,,,Mein Großvater war ein erfolgreicher Geschäftsmann.,,
erforderlich,,,adj,required / necessary,প্রয়োজনীয় / আবশ্যক,,,"Es ist erforderlich, dass man den Pass persönlich abholt.",,
erfordern,,,verb,to require / demand,প্রয়োজন হওয়া / দাবি করা,erfordert,hat,Dieser Job erfordert viel Kraft.,,
erfüllen,,,verb,to fulfill / meet / grant,পূরণ করা / মঞ্জুর করা,erfüllt,hat,Sie müssen den Vertrag in allen Punkten erfüllen.,,
Ergebnis,das,-se,noun,result / outcome,ফলাফল / পরিণাম,,,Ein so gutes Ergebnis hat uns alle überrascht.,,
Ergeschoß,das,-e,noun,ground floor (Austria),নিচতলা (অস্ট্রিয়া),,,,,
ergänzen,,,verb,to complete / supplement,সম্পূর্ণ করা / সংযোজন করা,ergänzt,hat,Ergänzen Sie bitte die fehlenden Angaben.,,
erhalten,,,verb,to receive / get / preserve,পাওয়া / গ্রহণ করা,erhalten,hat,Ihr Schreiben vom 3. Januar haben wir erhalten.,,
Erholung,die,-en,noun,recovery / relaxation,আরোগ্য / বিশ্রাম,,,Ich habe zu viel gearbeitet. Jetzt brauche ich etwas Erholung.,,
erhöhen,,,verb,to increase / raise,বৃদ্ধি করা / বাড়ানো,erhöht,hat,Die Regierung wird sicher bald wieder die Steuern erhöhen.,,
Erhöhung,die,-en,noun,increase / raise,বৃদ্ধি / বৃদ্ধিকরণ,,,Wir streiken für eine Lohnerhöhung.,,
